id,name,status,marki,sity,adress,X,Y,telefon,site,time1,time2,pay
S2243,AVZ.ru. автосервис,Независимый,Все марки,Москва,Петрозаводская. 34 - 1 этаж,37.4889882,55.86767849,(495) 232-31-17 (многоканальный). (495) 999-36-90,avz.ru,10:00-19:00,выходной,Наличный расчет. Оплата через банк. Visa. MasterCard. через банк. Visa. MasterCard
S2244,Bares-M. автотехцентр,Независимый,Все марки,Балашиха,Твардовского. 24 ст2,37.98699649,55.79520648,8-925-175-67-65,www.bares-m.ru,10:00-19:00,выходной,Наличный расчет. Оплата через банк. через банк
S2245,Barracuda. автотехцентр,Независимый,Все марки,Москва,Сормовский проезд. 5,37.79739662,55.70856236,(495) 999-53-43. (495) 999-54-23,lublinoauto.ru,10:00-22:00,10:00-21:00,Наличный расчет. Оплата через банк. через банк
S2246,BBK Motors. автосервис,Независимый,Все марки,Серково (Щёлковский район),Серково д. 1а,37.97900189,55.89885038,8-901-180-08-98,,,,Наличный расчет. Оплата через банк. через банк
S2247,BD-service. автосервис,Независимый,Nissan. Renaulti ,Лобня,Катюшки. 43Б,37.4425239,56.00869242,8-901-555-15-58. 8-901-555-15-12,www.bd-service.ru,,,Наличный расчет
S2248,Berlin Motors. сервисный центр,Независимый,Mercedes,Москва,Вавилова. 13 - вход со двора,37.58397231,55.70380593,(495) 775-59-93,berlinservice.ru,8:00-20:00,8:00-20:00,Наличный расчет. Оплата через банк. через банк
S2249,BG-Auto. автотехцентр,Независимый,Все марки,Москва,Хачатуряна. 8 к3 - 1 этаж,37.59144009,55.85659379,(495) 766-13-23. (499) 903-60-66,www.bgauto.ru,9:00-21:00,9:00-21:00,Наличный расчет. Visa. MasterCard. Maestro Card
S2250,BLITZ-AVTO. техцентр,Независимый,Все марки,Москва,Рабочая. 84,37.6960902,55.73846047,(495) 971-25-35,blitz-avto.ru,9:00-21:00,9:00-21:00,Наличный расчет. Visa. MasterCard. Maestro Card
S2251,Bmw store. технический центр,Независимый,Все марки,Москва,Измайловского Зверинца 1-я. 8 - 3 этаж,37.74577265,55.77531368,(495) 723-39-79,,,,Наличный расчет. Visa. MasterCard
S2252,BMW. автотехцентр,Независимый,BMW,Москва,Лихоборская Набережная. 3 - 1 этаж,37.5217528,55.8542009,,www.bmw-electric.ru,,,Наличный расчет. Оплата через банк. через банк
S2253,BMW. автоцентр,Независимый,BMW,Москва,Радиальная 6-я. 30,37.65660186,55.61161484,(495) 972-15-35,www.bmwrazborka.ru,,,Наличный расчет. Оплата через банк. через банк
S2254,BMW-XL. техцентр,Независимый,Все марки,Москва,Вольная. 28,37.73675976,55.77546725,(495) 997-55-77,www.bmw-xl.ru,10:00-20-:00,10:00-18:00,Наличный расчет. Оплата через банк. через банк
S2255,Bosch Service. автокомплекс,Независимый,Все марки,Климовск,Московская. 19,37.53045306,55.36706034,(495) 212-16-00,www.bosch-klimovsk.ru,9:00-20:00,9:00-20:00,Наличный расчет. Оплата через банк. через банк
S2256,Bosch service. автотехцентр,Независимый,Все марки,Москва,Электродная. 14а,37.755484,55.7486294,(495) 730-35-61,,,,Наличный расчет
S2257,Bosch Service. техцентр,Независимый,Все марки,Москва,Иркутская. 1,37.78509429,55.81377343,(495) 755-89-09. (499) 753-89-09,,,,Наличный расчет
S2258,BOSCH. автосервис,Независимый,Все марки,Москва,Южнопортовая. 22 к2,37.69008608,55.70596007,(495) 505-05-34,www.autospecialist.msk.ru,9:00-20:00,9:00-18:00,Наличный расчет. Оплата через банк. через банк
S2259,Bosch. автосервис. г. Балашиха,Независимый,Все марки,Балашиха,Звёздная. 11а,37.94928982,55.83063862,(495) 544-66-49,bosch-car.ru,,,Наличный расчет. Оплата через банк. Visa. MasterCard. 
S2260,Bosch. автоцентр,Независимый,Все марки,Москва,Рябиновая. 28а ст2,37.41727822,55.69228515,8-903-130-79-83,,,,Наличный расчет. Оплата через банк. через банк
S2261,Bosch. техцентр,Независимый,Все марки,Москва,Скульптора Мухиной. 18 - 1 этаж,37.3386109,55.6380283,(495) 733-55-23,boschservice-np.ru,9:00-21:00,9:00-21:00,Наличный расчет. Оплата через банк. через банк
S2262,Bosch-Service. автосервис,Независимый,Все марки,Москва,Магистральная 2-я. 14а,37.53012844,55.7636553,(495) 940-21-08. (495) 540-44-20,www.bosch-system.ru,9:00-21:00,9:00-21:00,Наличный расчет. Оплата через банк. через банк
S2263,Bosh сервис. автосервис. ИП Сиберг А.Г.,Независимый,Все марки,Москва,Ставропольская. 33 вл1,37.77302775,55.68230077,(495) 358-51-47. 8-903-789-10-55,rusbosch.ru,9:00-21:00,9:00-21:00,Наличный расчет. Оплата через банк. через банк
S2264,Bosh service. автосервис,Независимый,Все марки,Москва,Варшавское шоссе. 132 ст15,37.60810413,55.61833985,8-925-500-85-32,,,,Наличный расчет. Оплата через банк. через банк
S2265,Capitalsmotors. автосервис,Независимый,Все марки,Москва,Дегунинская. 11 ст2,37.53261371,55.86403568,8-926-685-91-96,,,,Наличный расчет
S2266,Car Motors Group. автотехцентр,Независимый,Все марки,Москва,Новоясеневский проспект. 3а ст1 - 1 этаж,37.51407746,55.61507447,(495) 987-14-00 (единая справочная),,,,Наличный расчет
S2267,CAReta. автомастерская,Независимый,Все марки,Москва,Поречная. вл9,37.7552855,55.64521275,89197774050,,,,Наличный расчет
S2268,CarLifeOnLine. автомастерская,Независимый,Все марки,Москва,Подольских Курсантов. 3 ст29,37.61625283,55.61025275,(495) 666-29-19,,,,Наличный расчет. Оплата через банк. через банк
S2269,CarPolish. мастерская по уходу за автомобилем,Независимый,Все марки,Москва,Крымский Вал. 10а,37.60179102,55.73320258,(495) 7671430,,,,Наличный расчет
S2270,CARRUS. автосервис,Независимый,Все марки,Москва,МКАД 80 км. вл2 - рынок Тенэк,37.52140645,55.90216713,8-903-726-30-25. (495) 726-30-25,,,,Наличный расчет. Оплата через банк. через банк
S2271,Cars Emotion. автосервис,Независимый,Все марки,Москва,Завода Серп и Молот проезд. 1/2,37.69475143,55.75672619,8-968-968-09-68,www.cars-emotion.com,0:00 - 24:00 ,0:00 - 24:00 ,Наличный расчет. Оплата через банк. через банк
S2272,Car-Art. автосервис,Независимый,Все марки,Москва,50 лет Октября. ст8а,37.41453267,55.65837995,(495) 979-48-43. 8-926-948-73-83,www.car-art.ru,9:00-19:00,9:00-19:00,Наличный расчет. Оплата через банк. через банк
S2273,Car-Stile. автосервис,Независимый,Все марки,Москва,Олений Вал. 118,37.69506659,55.80109152,(495) 740-21-06 (единая справочная),car-stile.ru,,,Наличный расчет
S2274,CFtuning. тюнинг-ателье,Независимый,Все марки,Москва,Никулинская. 23/4 ст1,37.44833913,55.66777471,8-964-552-33-98 (единая справочная - пн-вс 9:00-21:00). 8-903-003-38-38,www.cftuning.ru,9:00-21:00,9:00-21:00,Наличный расчет
S2275,Check. автосервис,Независимый,Все марки,Москва,Коровинское шоссе. вл2а,37.54480809,55.86616274,8-903-670-91-76,,,,Наличный расчет
S2276,Chelsea auto. автосервис,Независимый,Все марки,Московская обл,Успенское 1-е шоссе. вл2,37.08600998,55.71100761,8-903-728-24-77,,,,Наличный расчет. Оплата через банк. через банк
S2277,Chirikovo-Customs. автосервис,Независимый,Все марки,Москва,Чириково д (Чириково (Краснопахорское сп)). 6а,37.23097152,55.39428103,8-929-906-40-01,,,,Наличный расчет
S2278,City Garage. автоцентр,Независимый,Porsche и Bentley ,Москва,Магистральный пер. 5Б,37.52246343,55.77352192,(495) 649-71-11. (495) 978-17-87,www.city-garage.ru,10:00-20:00,выходной,Наличный расчет. Оплата через банк. Visa. MasterCard. Maestro Card. 
S2279,Colored car. автосервис,Независимый,Все марки,Москва,Налесный пер. 6,37.68316588,55.77819659,8-962-999-89-16,,,,Наличный расчет. Оплата через банк. через банк
S2280,Control Unit. автосервис,Независимый,Все марки,Москва,Сущёвский Вал. 75,37.62780853,55.79305556,8-903-166-10-38,controlunit.ru,,,Наличный расчет
